time,x,y,z,r,p,y,
23.5575,-0.329199,0.0431133,0.00552196,5.70524e-05,-3.14149,-6.36198e-05,
23.5638,-0.329176,0.0430881,0.00550647,2.85801e-05,3.14157,2.40581e-05,
23.5669,-0.329185,0.0430806,0.005505,3.68761e-05,-3.14154,1.78616e-05,
23.572,-0.329189,0.0430922,0.00551589,-7.25571e-05,-3.14153,-4.51018e-05,
23.5794,-0.329199,0.0430952,0.00549797,-3.63939e-05,3.14156,2.67203e-06,
23.5825,-0.329195,0.0431153,0.00551202,-6.51285e-05,-3.14153,-2.55978e-05,
23.5885,-0.329207,0.0431172,0.00551877,-7.26351e-05,-3.14151,-7.14078e-05,
23.5947,-0.329206,0.0431007,0.00551125,-5.47127e-05,-3.14153,-2.12021e-05,
23.5979,-0.329199,0.0430927,0.00550513,-2.75978e-05,-3.14156,-5.48529e-05,
23.604,-0.329198,0.043088,0.00550977,3.03184e-05,-3.14149,-1.60855e-05,
23.6093,-0.32923,0.0431209,0.00552955,4.4453e-05,-3.14142,-0.000127901,
23.6124,-0.329197,0.0430936,0.00549409,2.61054e-05,3.14159,3.82738e-05,
23.6184,-0.329172,0.043101,0.0055097,-9.82228e-05,-3.14158,2.70116e-05,
23.6218,-0.329183,0.0431021,0.0055026,1.89451e-05,-3.14158,-5.24672e-05,
23.628,-0.329202,0.043103,0.00550316,3.71686e-05,-3.14152,-8.45611e-05,
23.6342,-0.329199,0.043095,0.00551354,-2.60919e-05,-3.1415,-1.13187e-05,
23.6373,-0.329191,0.0430909,0.00550072,-6.67224e-06,-3.14156,2.40751e-05,
23.6829,-0.329171,0.0430966,0.00549967,-8.16088e-05,3.14154,5.2363e-05,
23.6869,-0.329171,0.0430843,0.00550985,-2.84903e-05,-3.14159,-2.19891e-06,
23.69,-0.329182,0.0430881,0.0054959,-2.14349e-05,-3.14157,-5.57213e-06,
23.6963,-0.329171,0.0430908,0.00549915,-1.59451e-05,3.14158,4.22014e-05,
23.7024,-0.32922,0.0431112,0.00552634,6.0825e-05,-3.14148,-0.000162657,
23.7055,-0.329192,0.0430932,0.00551435,-4.05719e-05,-3.14154,9.69777e-07,
23.7118,-0.329176,0.0430893,0.00550568,-5.09473e-05,3.14159,2.93927e-05,
23.7197,-0.329184,0.0430904,0.00549875,2.38457e-06,-3.14156,3.47636e-05,
23.7231,-0.329173,0.0430985,0.00549896,-0.000104888,-3.14159,5.21107e-05,
23.7288,-0.32917,0.0430794,0.00548965,9.7282e-06,3.14154,-2.95323e-05,
23.7334,-0.329185,0.043095,0.0055113,-6.61823e-05,-3.14157,3.12951e-05,
23.7365,-0.329201,0.0431016,0.00551492,-8.082e-05,-3.14152,-4.33102e-05,
23.7427,-0.329205,0.0430996,0.00551977,4.93926e-05,-3.14151,-4.38547e-05,
23.7489,-0.329211,0.0431096,0.00553434,-4.12518e-05,-3.14147,-9.58575e-05,
23.752,-0.329197,0.0431158,0.00550015,-0.000122927,-3.14157,9.6925e-06,
23.7584,-0.329178,0.0430867,0.00550949,-4.8056e-05,-3.14158,4.42146e-06,
23.7645,-0.329182,0.0430878,0.00550706,3.40105e-05,3.14159,-3.59002e-05,
23.7676,-0.329186,0.0430933,0.00549918,3.08836e-05,-3.14158,-3.33789e-05,
23.7729,-0.329166,0.0430992,0.00548984,5.98333e-05,3.14155,-1.87609e-05,
23.776,-0.329187,0.0430803,0.00550112,-2.89412e-06,-3.14155,3.11232e-05,
23.7823,-0.329205,0.0431065,0.00551854,-5.25434e-05,-3.14153,-5.59973e-05,
23.7884,-0.329177,0.0430907,0.00550193,2.48852e-06,3.14156,-2.12436e-05,
23.7915,-0.329197,0.0430889,0.00550702,5.57127e-05,-3.14151,-8.78494e-06,
23.7978,-0.329184,0.0430984,0.00551302,5.0355e-06,-3.14157,8.15857e-06,
23.805,-0.329206,0.0430995,0.0055197,-2.93157e-05,-3.14153,-6.96293e-05,
23.8081,-0.329203,0.0431067,0.00550283,-0.000118319,-3.14154,-3.72902e-06,
23.8134,-0.329175,0.0430925,0.0055045,5.30828e-06,3.14159,-1.33179e-05,
23.8196,-0.329227,0.0431163,0.00551776,2.83378e-05,-3.14149,-5.40333e-05,
23.8228,-0.329192,0.0430911,0.00549331,-5.09993e-05,3.14159,-4.01412e-06,
23.8289,-0.329187,0.0430834,0.00550467,-1.53582e-06,-3.14157,9.03136e-06,
23.8321,-0.329165,0.0430783,0.00551426,8.8351e-05,-3.14159,-1.53377e-05,
23.8383,-0.32922,0.0431016,0.00552526,4.33058e-05,-3.1415,-9.90962e-05,
23.8445,-0.32921,0.0431173,0.00551757,8.03673e-08,-3.14148,-3.87811e-05,
23.8478,-0.329193,0.0430883,0.00549251,8.22651e-05,-3.14158,8.38654e-05,
23.8531,-0.329192,0.0431039,0.00550075,-1.32408e-05,-3.14155,-3.06806e-05,
23.8594,-0.329189,0.0430811,0.0055187,6.28179e-05,-3.14153,2.11355e-06,
23.8625,-0.329189,0.0430952,0.00551496,-4.56844e-05,-3.14154,-2.64632e-05,
23.8685,-0.329179,0.0430958,0.0054974,3.84335e-05,-3.14157,1.83239e-05,
23.8747,-0.329202,0.0431102,0.00552576,-6.12313e-05,-3.14151,-0.000163726,
23.8779,-0.329188,0.043091,0.0055141,-7.28093e-05,-3.14156,-1.28462e-05,
23.884,-0.329179,0.0430939,0.00550446,-4.64616e-05,-3.14159,4.9825e-06,
23.8893,-0.32919,0.0431197,0.00551672,-6.34632e-05,-3.14153,-9.15644e-05,
23.8927,-0.32918,0.0430861,0.00549208,-4.86218e-05,3.14156,-3.54702e-05,
23.8972,-0.329191,0.0430978,0.00551036,-6.6351e-05,-3.14152,-4.93805e-05,
23.9034,-0.329189,0.0430954,0.00550992,-6.57392e-05,-3.14152,-9.32769e-06,
23.9065,-0.329198,0.0430985,0.0055151,-0.000118026,-3.14149,-5.72305e-05,
23.9127,-0.329181,0.0430943,0.00551896,-3.50131e-05,-3.14154,-9.36595e-05,
23.9159,-0.329231,0.0431096,0.00553319,1.52881e-05,-3.14144,-0.000208453,
23.9624,-0.329195,0.0431013,0.00550923,2.35072e-05,-3.14154,-9.24073e-05,
23.9664,-0.329182,0.043109,0.00550216,9.34602e-05,3.14157,0.000105313,
23.9695,-0.329184,0.0430995,0.00549533,3.44006e-05,3.14159,-2.81609e-06,
23.9757,-0.329178,0.0430853,0.00551351,-7.99965e-05,-3.14156,-4.92538e-05,
23.9799,-0.329197,0.0430922,0.00549542,-4.03103e-05,-3.14155,2.90463e-05,
23.9833,-0.329209,0.0430954,0.00551408,8.84351e-05,-3.1415,-2.70599e-05,
23.9915,-0.329193,0.0430896,0.00552042,4.45501e-05,-3.14149,-9.23047e-05,
23.9968,-0.329183,0.0430946,0.00550811,-2.22015e-05,-3.14154,-2.75352e-05,
23.9999,-0.329174,0.0430785,0.00550272,4.10073e-05,3.14159,4.07126e-05,
24.0051,-0.329199,0.0430978,0.0055023,6.84522e-06,-3.14155,-1.14806e-05,
24.0113,-0.329177,0.0430944,0.00549978,8.68861e-05,3.14159,-2.04171e-05,
24.0144,-0.329204,0.0430868,0.00550621,7.60492e-05,-3.14148,-1.67525e-05,
24.0204,-0.329174,0.0430808,0.005502,-8.31489e-05,3.14156,3.8801e-05,
