time,CH1,CH2,CH3,CH4,CH5,CH6,
3584.26,2085.66,2009.54,1975.57,1689.61,2092.63,2301.37,
3584.27,2086.13,2009.7,1975.44,1689.5,2092.52,2300.96,
3584.27,2085.6,2009.67,1975.96,1689.9,2092.22,2300.72,
3584.28,2085.57,2009.41,1975.57,1689.69,2092.32,2300.64,
3584.28,2085.84,2009.45,1975.5,1689.74,2092.29,2300.82,
3584.29,2085.8,2009.52,1975.28,1695.42,2092.41,2298.93,
3584.3,2081.46,2013.7,1968.45,1694.16,2092.16,2297.9,
3584.3,2082.75,2016.65,1981.27,1689.78,2092.49,2301.17,
3584.31,2085.5,2009.51,1975.55,1689.76,2092.43,2300.68,
3584.31,2085.8,2009.47,1975.42,1689.71,2092.3,2300.66,
3584.32,2085.64,2009.77,1975.9,1689.85,2092.56,2300.57,
3584.32,2085.85,2009.38,1975.49,1689.78,2092.42,2301.06,
3584.33,2085.91,2009.52,1975.52,1689.88,2092.3,2300.75,
3584.33,2085.49,2009.54,1975.72,1690.21,2085.77,2268.22,
3584.34,2079.5,2011.71,1974.07,1685.18,2094.64,2266.02,
3584.35,2085.93,2009.99,1975.84,1689.96,2092.14,2300.81,
3584.35,2085.82,2009.48,1975.81,1689.79,2092.55,2301.16,
3584.36,2085.87,2009.59,1975.36,1689.75,2092.05,2300.93,
3584.36,2085.91,2009.8,1975.75,1689.94,2092.43,2300.59,
3584.37,2085.52,2009.31,1975.57,1689.8,2092.45,2301.11,
3584.37,2085.78,2009.59,1975.79,1689.73,2092.28,2300.75,
3584.38,2085.84,2009.72,1975.8,1689.69,2092.52,2301.02,
3584.38,2085.7,2009.68,1975.65,1683.93,2098.26,2296.18,
3584.39,2076.68,2013.63,1967.76,1689.77,2091.86,2300.46,
3584.4,2085.55,2009.41,1975.9,1689.78,2092.45,2300.87,
3584.4,2085.65,2009.71,1975.59,1689.71,2092.35,2300.97,
3584.4,2086.1,2009.61,1975.76,1689.77,2092.35,2300.88,
3584.41,2085.82,2009.31,1975.7,1689.61,2092.71,2300.81,
3584.42,2085.85,2009.5,1975.64,1689.7,2092.16,2300.96,
3584.42,2085.66,2009.75,1975.76,1689.84,2092.36,2300.95,
3584.43,2085.47,2006.59,1980.79,1683.57,2096.81,2294.3,
3584.44,2091.85,2012.88,1975.72,1689.85,2092.16,2300.6,
3584.44,2085.92,2009.56,1975.99,1689.85,2092.72,2301.13,
3584.45,2085.63,2009.67,1975.6,1689.63,2092.58,2301.09,
3584.45,2086.09,2009.66,1975.44,1689.66,2092.5,2300.79,
3584.46,2085.6,2009.43,1975.56,1689.82,2092.58,2301.14,
3584.46,2085.74,2009.25,1975.42,1689.64,2092.17,2300.79,
3584.47,2085.8,2009.68,1975.58,1689.78,2092.35,2301.16,
